,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
0,0,1,14,1,5,2.0,12.0,1.0,1.0,0.0
1,1,4,17,1,4,2.0,23.0,4.0,4.0,1.0
2,2,5,19,1,3,2.0,23.0,5.0,5.0,2.0
3,3,6,20,1,2,2.0,21.0,6.0,6.0,3.0
4,4,7,16,1,1,2.0,27.0,7.0,7.0,4.0
5,5,8,19,-1,0,,,,,
6,6,9,23,-1,0,,,,,
7,7,10,26,-1,0,,,,,
8,8,11,27,-1,0,,,,,
9,9,12,28,-1,0,,,,,
10,10,13,27,-1,0,,,,,
11,11,14,34,-1,0,,,,,
12,12,16,29,-1,0,,,,,
13,13,16,30,-1,0,,,,,
14,14,18,34,-1,0,,,,,
15,15,18,35,-1,0,,,,,
16,16,18,31,-1,0,,,,,
17,17,19,36,-1,0,,,,,
18,18,19,32,-1,0,,,,,
19,19,22,38,-1,0,,,,,
20,20,22,29,-1,0,,,,,
21,21,25,33,-1,0,,,,,
22,22,26,45,-1,0,,,,,
23,23,28,38,-1,0,,,,,
24,24,30,45,-1,0,,,,,
25,25,31,43,-1,0,,,,,
26,26,32,43,-1,0,,,,,
27,27,35,48,-1,0,,,,,
28,28,36,55,-1,0,,,,,
29,29,37,51,-1,0,,,,,
30,30,38,57,-1,0,,,,,
31,31,40,56,1,1,2.0,67.0,40.0,40.0,0.0
32,32,40,54,-1,0,,,,,
33,33,41,55,1,1,2.0,23.0,41.0,41.0,1.0
34,34,41,52,-1,0,,,,,
35,35,42,48,1,1,2.0,63.0,42.0,42.0,2.0
36,36,43,56,1,1,2.0,27.0,43.0,43.0,3.0
37,37,43,57,-1,0,,,,,
38,38,45,63,-1,0,,,,,
39,39,45,60,-1,0,,,,,
40,40,45,62,-1,0,,,,,
41,41,46,65,-1,0,,,,,
42,42,46,65,-1,0,,,,,
43,43,47,64,-1,0,,,,,
44,44,48,58,-1,0,,,,,
45,45,49,62,-1,0,,,,,
46,46,49,60,-1,0,,,,,
47,47,50,68,-1,0,,,,,
48,48,50,67,-1,0,,,,,
49,49,50,63,-1,0,,,,,
50,50,51,65,-1,0,,,,,
51,51,54,71,-1,0,,,,,
52,52,55,72,-1,0,,,,,
53,53,55,66,-1,0,,,,,
54,54,56,72,-1,0,,,,,
55,55,59,76,-1,0,,,,,
56,56,61,70,-1,0,,,,,
57,57,63,73,-1,0,,,,,
58,58,63,76,-1,0,,,,,
59,59,63,74,-1,0,,,,,
60,60,64,82,-1,0,,,,,
61,61,64,80,-1,0,,,,,
62,62,64,80,-1,0,,,,,
63,63,66,82,-1,0,,,,,
64,64,67,80,-1,0,,,,,
65,65,68,80,-1,0,,,,,
66,66,69,84,-1,0,,,,,
67,67,72,85,-1,0,,,,,
68,68,72,91,-1,0,,,,,
69,69,73,88,-1,0,,,,,
70,70,74,87,-1,0,,,,,
71,71,75,92,-1,0,,,,,
72,72,76,89,-1,0,,,,,
73,73,77,88,-1,0,,,,,
74,74,77,93,-1,0,,,,,
75,75,78,92,1,1,2.0,49.0,78.0,78.0,1.0
76,76,79,91,-1,0,,,,,
77,77,83,99,1,1,2.0,54.0,83.0,83.0,3.0
78,78,83,104,-1,0,,,,,
79,79,84,96,-1,0,,,,,
80,80,85,102,-1,0,,,,,
81,81,89,105,-1,0,,,,,
82,82,89,99,-1,0,,,,,
83,83,90,107,-1,0,,,,,
84,84,91,105,-1,0,,,,,
85,85,92,102,-1,0,,,,,
86,86,93,107,-1,0,,,,,
87,87,93,105,-1,0,,,,,
88,88,93,104,-1,0,,,,,
89,89,95,105,-1,0,,,,,
90,90,97,108,-1,0,,,,,
91,91,100,113,-1,0,,,,,
92,92,100,115,-1,0,,,,,
93,93,100,110,-1,0,,,,,
94,94,102,118,-1,0,,,,,
95,95,103,113,-1,0,,,,,
96,96,103,114,-1,0,,,,,
97,97,104,120,-1,0,,,,,
98,98,105,123,-1,0,,,,,
99,99,106,127,-1,0,,,,,
100,100,106,121,-1,0,,,,,
101,101,108,122,-1,0,,,,,
102,102,108,118,-1,0,,,,,
103,103,108,122,-1,0,,,,,
104,104,109,120,-1,0,,,,,
105,105,109,123,-1,0,,,,,
106,106,111,126,1,1,2.0,56.0,111.0,111.0,2.0
107,107,111,128,-1,0,,,,,
108,108,111,123,-1,0,,,,,
109,109,112,134,-1,0,,,,,
110,110,114,137,-1,0,,,,,
111,111,114,131,-1,0,,,,,
112,112,115,131,-1,0,,,,,
113,113,115,131,-1,0,,,,,
114,114,116,134,-1,0,,,,,
115,115,116,136,-1,0,,,,,
116,116,116,133,-1,0,,,,,
117,117,118,133,-1,0,,,,,
118,118,119,128,-1,0,,,,,
119,119,119,134,-1,0,,,,,
120,120,120,133,-1,0,,,,,
121,121,120,131,-1,0,,,,,
122,122,122,140,-1,0,,,,,
123,123,123,140,-1,0,,,,,
124,124,126,140,-1,0,,,,,
125,125,127,141,-1,0,,,,,
126,126,131,145,-1,0,,,,,
127,127,132,144,-1,0,,,,,
128,128,133,146,-1,0,,,,,
129,129,135,148,-1,0,,,,,
130,130,137,144,-1,0,,,,,
131,131,138,156,-1,0,,,,,
132,132,140,148,-1,0,,,,,
133,133,141,154,1,1,2.0,23.0,141.0,141.0,0.0
134,134,142,152,-1,0,,,,,
135,135,143,154,-1,0,,,,,
136,136,143,162,-1,0,,,,,
137,137,143,156,-1,0,,,,,
138,138,146,162,-1,0,,,,,
139,139,147,157,-1,0,,,,,
140,140,148,160,-1,0,,,,,
141,141,150,168,-1,0,,,,,
142,142,150,168,-1,0,,,,,
143,143,151,163,-1,0,,,,,
144,144,151,171,-1,0,,,,,
145,145,152,167,-1,0,,,,,
146,146,152,166,-1,0,,,,,
147,147,156,169,1,1,2.0,92.0,156.0,156.0,1.0
148,148,157,170,-1,0,,,,,
149,149,157,177,-1,0,,,,,
150,150,160,176,-1,0,,,,,
151,151,163,177,-1,0,,,,,
152,152,164,173,-1,0,,,,,
153,153,165,177,-1,0,,,,,
154,157,175,182,-1,0,,,,,
